#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
"cum.salon",suspend,false,false,"https://federater.github.io/cum-salon.html",false,,
"chudbuds.lol",suspend,false,false,"https://federater.github.io/chudbuds-lol.html",false,,
"bae.st",suspend,false,false,"https://federater.github.io/bae-st.html",false,,
"shortstackran.ch",suspend,false,false,"https://federater.github.io/shortstackran-ch.html",false,,
"beefyboys.win",suspend,false,false,"https://federater.github.io/beefyboys-win.html",false,,
"refusal.biz",suspend,false,false,"https://federater.github.io/refusal-biz.html",false,,
"rdrama.cc",suspend,false,false,"https://federater.github.io/rdrama-cc.html",false,,
"nicecrew.digital",suspend,false,false,"https://federater.github.io/nicecrew-digital.html",false,,
"poa.st",suspend,false,false,"https://federater.github.io/poa-st.html",false,,
"sneed.social",suspend,false,false,"https://federater.github.io/sneed-social.html",false,,
"ghetti.monster",suspend,false,false,"https://federater.github.io/ghetti-monster.html",false,,
"masochi.st",suspend,false,false,"https://federater.github.io/masochi-st.html",false,,
"outpoa.st",suspend,false,false,"https://federater.github.io/outpoa-st.html",false,,
"nobodyhasthe.biz",suspend,false,false,"https://federater.github.io/nobodyhasthe-biz.html",false,,
"eveningzoo.club",suspend,false,false,"https://federater.github.io/eveningzoo-club.html",false,,
"husk.site",suspend,false,false,"https://federater.github.io/husk-site.html",false,,
"mrhands.horse",suspend,false,false,"https://federater.github.io/mrhands-horse.html",false,,
"leafposter.club",suspend,false,false,"https://federater.github.io/leafposter-club.html",false,,
"mirr0r.city",suspend,false,false,"https://federater.github.io/mirr0r-city.html",false,,
"lolison.top",suspend,false,false,"https://federater.github.io/lolison-top.html",false,,
"wolfgirl.bar",suspend,false,false,"https://federater.github.io/wolfgirl-bar.html",false,,
"nightshift.social",suspend,false,false,"https://federater.github.io/nightshift-social.html",false,,
"hermit.cafe",suspend,false,false,"https://federater.github.io/hermit-cafe.html",false,,
"leadslinger.org",suspend,false,false,"https://federater.github.io/leadslinger-org.html",false,,
"anemoneya.me",suspend,false,false,"https://federater.github.io/anemoneya-me.html",false,,
"urchan.org",suspend,false,false,"https://federater.github.io/urchan-org.html",false,,
"kurosawa.moe",suspend,false,false,"https://federater.github.io/kurosawa-moe.html",false,,
"freespeechextremist.com",suspend,false,false,"https://federater.github.io/freespeechextremist-com.html",false,,
"kabuki.club",suspend,false,false,"https://federater.github.io/kabuki-club.html",false,,
"muh.wang",suspend,false,false,"https://federater.github.io/muh-wang.html",false,,
"asimon.org",suspend,false,false,"https://federater.github.io/asimon-org.html",false,,
"cyberstorm.one",suspend,false,false,"https://federater.github.io/cyberstorm-one.html",false,,
"mooo.com",suspend,false,false,"https://federater.github.io/mooo-com.html",false,,
"iddqd.social",suspend,false,false,"https://federater.github.io/iddqd-social.html",false,,
"shitpost.cloud",suspend,false,false,"https://federater.github.io/shitpost-cloud.html",false,,
"gorf.pub",suspend,false,false,"https://federater.github.io/gorf-pub.html",false,,
"posting.lolicon.rocks",suspend,false,false,"https://federater.github.io/posting-lolicon-rocks.html",false,,
"midwaytrades.com",suspend,false,false,"https://federater.github.io/midwaytrades-com.html",false,,
"poster.place",suspend,false,false,"https://federater.github.io/poster-place.html",false,,
"sneed.vip",suspend,false,false,"https://federater.github.io/sneed-vip.html",false,,
"shitpost.racing",suspend,false,false,"https://federater.github.io/shitpost-racing.html",false,,
"crucible.world",suspend,false,false,"https://federater.github.io/crucible-world.html",false,,
"rebased.io",suspend,false,false,"https://federater.github.io/rebased-io.html",false,,
"rojogato.com",suspend,false,false,"https://federater.github.io/rojogato-com.html",false,,
"pawlicker.com",suspend,false,false,"https://federater.github.io/pawlicker-com.html",false,,
"amala.schwartzwelt.xyz",suspend,false,false,"https://federater.github.io/amala-schwartzwelt-xyz.html",false,,
"fluf.club",suspend,false,false,"https://federater.github.io/fluf-club.html",false,,
"bozgor.org",suspend,false,false,"https://federater.github.io/bozgor-org.html",false,,
"eatthebugs.social",suspend,false,false,"https://federater.github.io/eatthebugs-social.html",false,,
"yggdrasil.social",suspend,false,false,"https://federater.github.io/yggdrasil-social.html",false,,
"ryona.agency",suspend,false,false,"https://federater.github.io/ryona-agency.html",false,,
"xn--p1abe3d.xn--80asehdb",suspend,false,false,"https://federater.github.io/xn--p1abe3d-xn--80asehdb.html",false,,
"banepo.st",suspend,false,false,"https://federater.github.io/banepo-st.html",false,,
"mugicha.club",suspend,false,false,"https://federater.github.io/mugicha-club.html",false,,
"13bells.com",suspend,false,false,"https://federater.github.io/13bells-com.html",false,,
"crlf.ninja",suspend,false,false,"https://federater.github.io/crlf-ninja.html",false,,
"gamers.exposed",suspend,false,false,"https://federater.github.io/gamers-exposed.html",false,,
"rapemeat.solutions",suspend,false,false,"https://federater.github.io/rapemeat-solutions.html",false,,
"thejar.club",suspend,false,false,"https://federater.github.io/thejar-club.html",false,,
"xhais.love",suspend,false,false,"https://federater.github.io/xhais-love.html",false,,
"socialgoblins.club",suspend,false,false,"https://federater.github.io/socialgoblins-club.html",false,,
"lovingexpressions.net",suspend,false,false,"https://federater.github.io/lovingexpressions-net.html",false,,
"refusal.llc",suspend,false,false,"https://federater.github.io/refusal-llc.html",false,,
"narrativerry.xyz",suspend,false,false,"https://federater.github.io/narrativerry-xyz.html",false,,
"cawfee.club",suspend,false,false,"https://federater.github.io/cawfee-club.html",false,,
"we.1being.org",suspend,false,false,"https://federater.github.io/we-1being-org.html",false,,
"fr13nd5.com",suspend,false,false,"https://federater.github.io/fr13nd5-com.html",false,,
"cachapa.xyz",suspend,false,false,"https://federater.github.io/cachapa-xyz.html",false,,
"initiate.space",suspend,false,false,"https://federater.github.io/initiate-space.html",false,,
"elementality.org",suspend,false,false,"https://federater.github.io/elementality-org.html",false,,
"leftychan.net",suspend,false,false,"https://federater.github.io/leftychan-net.html",false,,
"shitposter.club",suspend,false,false,"https://federater.github.io/shitposter-club.html",false,,
"shota.house",suspend,false,false,"https://federater.github.io/shota-house.html",false,,
"gleasonator.com",suspend,false,false,"https://federater.github.io/gleasonator-com.html",false,,
"djsumdog.com",suspend,false,false,"https://federater.github.io/djsumdog-com.html",false,,
"psion.co",suspend,false,false,"https://federater.github.io/psion-co.html",false,,
"zztails.gay",suspend,false,false,"https://federater.github.io/zztails-gay.html",false,,
"longyap.name.my",suspend,false,false,"https://federater.github.io/longyap-name-my.html",false,,
"liberal.city",suspend,false,false,"https://federater.github.io/liberal-city.html",false,,
"fans.sonichu.com",suspend,false,false,"https://federater.github.io/fans-sonichu-com.html",false,,
"jollyville.net",suspend,false,false,"https://federater.github.io/jollyville-net.html",false,,
"skippers-bin.com",suspend,false,false,"https://federater.github.io/skippers-bin-com.html",false,,
"seal.cafe",suspend,false,false,"https://federater.github.io/seal-cafe.html",false,,
"wreck.rocks",suspend,false,false,"https://federater.github.io/wreck-rocks.html",false,,
"gearlandia.haus",suspend,false,false,"https://federater.github.io/gearlandia-haus.html",false,,
"eeeeeeeee.eu",suspend,false,false,"https://federater.github.io/eeeeeeeee-eu.html",false,,
"hidamari.apartments",suspend,false,false,"https://federater.github.io/hidamari-apartments.html",false,,
"clubcyberia.co",suspend,false,false,"https://federater.github.io/clubcyberia-co.html",false,,
"salastil.com",suspend,false,false,"https://federater.github.io/salastil-com.html",false,,
"normie.cafe",suspend,false,false,"https://federater.github.io/normie-cafe.html",false,,
"mahodou.moe",suspend,false,false,"https://federater.github.io/mahodou-moe.html",false,,
"lolison.network",suspend,false,false,"https://federater.github.io/lolison-network.html",false,,
"fbxl.net",suspend,false,false,"https://federater.github.io/fbxl-net.html",false,,
"oti.st",suspend,false,false,"https://federater.github.io/oti-st.html",false,,
"cum.camp",suspend,false,false,"https://federater.github.io/cum-camp.html",false,,
"polaris-1.work",suspend,false,false,"https://federater.github.io/polaris-1-work.html",false,,
"1611.social",suspend,false,false,"https://federater.github.io/1611-social.html",false,,
"fightthis.net",suspend,false,false,"https://federater.github.io/fightthis-net.html",false,,
"handholding.io",suspend,false,false,"https://federater.github.io/handholding-io.html",false,,
"shrine.moe",suspend,false,false,"https://federater.github.io/shrine-moe.html",false,,
"strelizia.net",suspend,false,false,"https://federater.github.io/strelizia-net.html",false,,
"calobar.club",suspend,false,false,"https://federater.github.io/calobar-club.html",false,,
"kitsunemimi.club",suspend,false,false,"https://federater.github.io/kitsunemimi-club.html",false,,
"wolfie.pw",suspend,false,false,"https://federater.github.io/wolfie-pw.html",false,,
"076.ne.jp",suspend,false,false,"https://federater.github.io/076-ne-jp.html",false,,
"kompost.cz",suspend,false,false,"https://federater.github.io/kompost-cz.html",false,,
"murky.club",suspend,false,false,"https://federater.github.io/murky-club.html",false,,
"breastmilk.club",suspend,false,false,"https://federater.github.io/breastmilk-club.html",false,,
"ungoverned.social",suspend,false,false,"https://federater.github.io/ungoverned-social.html",false,,
"rayci.st",suspend,false,false,"https://federater.github.io/rayci-st.html",false,,
"real.dogsex.org",suspend,false,false,"https://federater.github.io/real-dogsex-org.html",false,,
"8777.ch",suspend,false,false,"https://federater.github.io/8777-ch.html",false,,
"skyshanty.xyz",suspend,false,false,"https://federater.github.io/skyshanty-xyz.html",false,,
"ancreport.com",suspend,false,false,"https://federater.github.io/ancreport-com.html",false,,
"merovingian.club",suspend,false,false,"https://federater.github.io/merovingian-club.html",false,,
"cryptotooter.com",suspend,false,false,"https://federater.github.io/cryptotooter-com.html",false,,
"freak.university",suspend,false,false,"https://federater.github.io/freak-university.html",false,,
"gay.lesaoras.xyz",suspend,false,false,"https://federater.github.io/gay-lesaoras-xyz.html",false,,
"the9thcircle.club",suspend,false,false,"https://federater.github.io/the9thcircle-club.html",false,,
"jvpiter.net",suspend,false,false,"https://federater.github.io/jvpiter-net.html",false,,
"gorf.space",suspend,false,false,"https://federater.github.io/gorf-space.html",false,,
"goyslop.cafe",suspend,false,false,"https://federater.github.io/goyslop-cafe.html",false,,
"detroitriotcity.com",suspend,false,false,"https://federater.github.io/detroitriotcity-com.html",false,,
"ligma.pro",suspend,false,false,"https://federater.github.io/ligma-pro.html",false,,
"stereophonic.space",suspend,false,false,"https://federater.github.io/stereophonic-space.html",false,,
"sleepy.cafe",suspend,false,false,"https://federater.github.io/sleepy-cafe.html",false,,
"hornyjail.pro",suspend,false,false,"https://federater.github.io/hornyjail-pro.html",false,,
"fediverse-lite.com",suspend,false,false,"https://federater.github.io/fediverse-lite-com.html",false,,
"satoshishop.de",suspend,false,false,"https://federater.github.io/satoshishop-de.html",false,,
"khajiit.tech",suspend,false,false,"https://federater.github.io/khajiit-tech.html",false,,
"wideboys.org",suspend,false,false,"https://federater.github.io/wideboys-org.html",false,,
"waifuism.life",suspend,false,false,"https://federater.github.io/waifuism-life.html",false,,
"comfysnug.space",suspend,false,false,"https://federater.github.io/comfysnug-space.html",false,,
"brotka.st",suspend,false,false,"https://federater.github.io/brotka-st.html",false,,
"freespeech.group",suspend,false,false,"https://federater.github.io/freespeech-group.html",false,,
"angrytoday.com",suspend,false,false,"https://federater.github.io/angrytoday-com.html",false,,
"youjo.love",suspend,false,false,"https://federater.github.io/youjo-love.html",false,,
"brapbarn.farm",suspend,false,false,"https://federater.github.io/brapbarn-farm.html",false,,
"ma.jameuwu.com",suspend,false,false,"https://federater.github.io/ma-jameuwu-com.html",false,,
"gigaohm.bio",suspend,false,false,"https://federater.github.io/gigaohm-bio.html",false,,
"lightlyseared.online",suspend,false,false,"https://federater.github.io/lightlyseared-online.html",false,,
"sliek.social",suspend,false,false,"https://federater.github.io/sliek-social.html",false,,
"honkwerx.tech",suspend,false,false,"https://federater.github.io/honkwerx-tech.html",false,,
"federated.fun",suspend,false,false,"https://federater.github.io/federated-fun.html",false,,
"kyaruc.moe",suspend,false,false,"https://federater.github.io/kyaruc-moe.html",false,,
"weeaboo.space",suspend,false,false,"https://federater.github.io/weeaboo-space.html",false,,
"lovesick.social",suspend,false,false,"https://federater.github.io/lovesick-social.html",false,,
"varishangout.net",suspend,false,false,"https://federater.github.io/varishangout-net.html",false,,
"starnix.network",suspend,false,false,"https://federater.github.io/starnix-network.html",false,,
"podcastindex.social",suspend,false,false,"https://federater.github.io/podcastindex-social.html",false,,
"hendrixgames.com",suspend,false,false,"https://federater.github.io/hendrixgames-com.html",false,,
"5dollah.click",suspend,false,false,"https://federater.github.io/5dollah-click.html",false,,
"office.dtzbts.xyz",suspend,false,false,"https://federater.github.io/office-dtzbts-xyz.html",false,,
"lain.com",suspend,false,false,"https://federater.github.io/lain-com.html",false,,
"whinge.town",suspend,false,false,"https://federater.github.io/whinge-town.html",false,,
"glownow.club",suspend,false,false,"https://federater.github.io/glownow-club.html",false,,
"activitypub.agates.io",suspend,false,false,"https://federater.github.io/activitypub-agates-io.html",false,,
"blazingopen.space",suspend,false,false,"https://federater.github.io/blazingopen-space.html",false,,
"bajax.us",suspend,false,false,"https://federater.github.io/bajax-us.html",false,,
"freezepeach.online",suspend,false,false,"https://federater.github.io/freezepeach-online.html",false,,
"nikotile.xyz",suspend,false,false,"https://federater.github.io/nikotile-xyz.html",false,,
"pedo.school",suspend,false,false,"https://federater.github.io/pedo-school.html",false,,
"spook.social",suspend,false,false,"https://federater.github.io/spook-social.html",false,,
"freesoftwareextremist.com",suspend,false,false,"https://federater.github.io/freesoftwareextremist-com.html",false,,
"freecumextremist.com",suspend,false,false,"https://federater.github.io/freecumextremist-com.html",false,,
"arasaka.vip",suspend,false,false,"https://federater.github.io/arasaka-vip.html",false,,
"rebased.network",suspend,false,false,"https://federater.github.io/rebased-network.html",false,,
"troll.cafe",suspend,false,false,"https://federater.github.io/troll-cafe.html",false,,
"paws.moe",suspend,false,false,"https://federater.github.io/paws-moe.html",false,,
"geofront.rocks",suspend,false,false,"https://federater.github.io/geofront-rocks.html",false,,
"collapsitarian.io",suspend,false,false,"https://federater.github.io/collapsitarian-io.html",false,,
"froth.zone",suspend,false,false,"https://federater.github.io/froth-zone.html",false,,
"80percent.social",suspend,false,false,"https://federater.github.io/80percent-social.html",false,,
"redstateliberal.social",suspend,false,false,"https://federater.github.io/redstateliberal-social.html",false,,
"ps.m0n5t3r.info",suspend,false,false,"https://federater.github.io/ps-m0n5t3r-info.html",false,,
"mastodong.lol",suspend,false,false,"https://federater.github.io/mastodong-lol.html",false,,
"letsalllovela.in",suspend,false,false,"https://federater.github.io/letsalllovela-in.html",false,,
"hermitmountain.top",suspend,false,false,"https://federater.github.io/hermitmountain-top.html",false,,
"blob.cat",suspend,false,false,"https://federater.github.io/blob-cat.html",false,,
"noagendasocial.com",suspend,false,false,"https://federater.github.io/noagendasocial-com.html",false,,
"stracknet.com",suspend,false,false,"https://federater.github.io/stracknet-com.html",false,,
"lain.sh",suspend,false,false,"https://federater.github.io/lain-sh.html",false,,
"suya.place",suspend,false,false,"https://federater.github.io/suya-place.html",false,,
"dotsod.com",suspend,false,false,"https://federater.github.io/dotsod-com.html",false,,
"bruh.homd.xyz",suspend,false,false,"https://federater.github.io/bruh-homd-xyz.html",false,,
"refuse2.work",suspend,false,false,"https://federater.github.io/refuse2-work.html",false,,
"gnu.moe",suspend,false,false,"https://federater.github.io/gnu-moe.html",false,,
"abraham.su",suspend,false,false,"https://federater.github.io/abraham-su.html",false,,
"cafkafk.com",suspend,false,false,"https://federater.github.io/cafkafk-com.html",false,,
"crowleyclub.com",suspend,false,false,"https://federater.github.io/crowleyclub-com.html",false,,
"ikbenpiraat.nl",suspend,false,false,"https://federater.github.io/ikbenpiraat-nl.html",false,,
"beepboop.ga",suspend,false,false,"https://federater.github.io/beepboop-ga.html",false,,
"singing.dog",suspend,false,false,"https://federater.github.io/singing-dog.html",false,,
"iamterminally.online",suspend,false,false,"https://federater.github.io/iamterminally-online.html",false,,
"justicewarrior.social",suspend,false,false,"https://federater.github.io/justicewarrior-social.html",false,,
"udongein.xyz",suspend,false,false,"https://federater.github.io/udongein-xyz.html",false,,
"maladaptive.art",suspend,false,false,"https://federater.github.io/maladaptive-art.html",false,,
"xmrposter.club",suspend,false,false,"https://federater.github.io/xmrposter-club.html",false,,
"fuwa.pink",suspend,false,false,"https://federater.github.io/fuwa-pink.html",false,,
"urspringer.de",suspend,false,false,"https://federater.github.io/urspringer-de.html",false,,
"plus.st",suspend,false,false,"https://federater.github.io/plus-st.html",false,,
"campduffel.social",suspend,false,false,"https://federater.github.io/campduffel-social.html",false,,
"gameliberty.club",suspend,false,false,"https://federater.github.io/gameliberty-club.html",false,,
"nationaljustice.social",suspend,false,false,"https://federater.github.io/nationaljustice-social.html",false,,
"jir.moe",suspend,false,false,"https://federater.github.io/jir-moe.html",false,,
"comfyboy.club",suspend,false,false,"https://federater.github.io/comfyboy-club.html",false,,
"girevik.su",suspend,false,false,"https://federater.github.io/girevik-su.html",false,,
"asphodel.rip",suspend,false,false,"https://federater.github.io/asphodel-rip.html",false,,
"gravure.club",suspend,false,false,"https://federater.github.io/gravure-club.html",false,,
"lainchan.gay",suspend,false,false,"https://federater.github.io/lainchan-gay.html",false,,
"skinnyver.se",suspend,false,false,"https://federater.github.io/skinnyver-se.html",false,,
"clq.im",suspend,false,false,"https://federater.github.io/clq-im.html",false,,
"gnuhacker.org",suspend,false,false,"https://federater.github.io/gnuhacker-org.html",false,,
"glitch.gray.cafe",suspend,false,false,"https://federater.github.io/glitch-gray-cafe.html",false,,
"dmgd.monster",suspend,false,false,"https://federater.github.io/dmgd-monster.html",false,,
"z0ne.social",suspend,false,false,"https://federater.github.io/z0ne-social.html",false,,
"arachnid.town",suspend,false,false,"https://federater.github.io/arachnid-town.html",false,,
"veenus.art",suspend,false,false,"https://federater.github.io/veenus-art.html",false,,
"valkyrie.world",suspend,false,false,"https://federater.github.io/valkyrie-world.html",false,,
"ouda.space",suspend,false,false,"https://federater.github.io/ouda-space.html",false,,
"shigusegubu.club",suspend,false,false,"https://federater.github.io/shigusegubu-club.html",false,,
"posix.gay",suspend,false,false,"https://federater.github.io/posix-gay.html",false,,
"freethinkers.lgbt",suspend,false,false,"https://federater.github.io/freethinkers-lgbt.html",false,,
"shpposter.club",suspend,false,false,"https://federater.github.io/shpposter-club.html",false,,
"hitchhiker.social",suspend,false,false,"https://federater.github.io/hitchhiker-social.html",false,,
"queer.hacktivis.me",suspend,false,false,"https://federater.github.io/queer-hacktivis-me.html",false,,
"macsnet.cz",suspend,false,false,"https://federater.github.io/macsnet-cz.html",false,,
"genderheretics.xyz",suspend,false,false,"https://federater.github.io/genderheretics-xyz.html",false,,
"lain.gay",suspend,false,false,"https://federater.github.io/lain-gay.html",false,,
"foxfam.club",suspend,false,false,"https://federater.github.io/foxfam-club.html",false,,
"pmth.us",suspend,false,false,"https://federater.github.io/pmth-us.html",false,,
"feline.rodeo",suspend,false,false,"https://federater.github.io/feline-rodeo.html",false,,
"fediverse.projectftm.com",suspend,false,false,"https://federater.github.io/fediverse-projectftm-com.html",false,,
"asbestos.cafe",suspend,false,false,"https://federater.github.io/asbestos-cafe.html",false,,
"zombiecats.run",suspend,false,false,"https://federater.github.io/zombiecats-run.html",false,,
"tyil.nl",suspend,false,false,"https://federater.github.io/tyil-nl.html",false,,
"slash.cl",suspend,false,false,"https://federater.github.io/slash-cl.html",false,,
"trumpislovetrumpis.life",suspend,false,false,"https://federater.github.io/trumpislovetrumpis-life.html",false,,
"inferencium.net",suspend,false,false,"https://federater.github.io/inferencium-net.html",false,,
"lizards.live",suspend,false,false,"https://federater.github.io/lizards-live.html",false,,
"mastodon.com.pl",suspend,false,false,"https://federater.github.io/mastodon-com-pl.html",false,,
"moe.onl",suspend,false,false,"https://federater.github.io/moe-onl.html",false,,
"aethy.com",suspend,false,false,"https://federater.github.io/aethy-com.html",false,,
"salushnes.solutions",suspend,false,false,"https://federater.github.io/salushnes-solutions.html",false,,
"crid.land",suspend,false,false,"https://federater.github.io/crid-land.html",false,,
"dark-alexandr.net",suspend,false,false,"https://federater.github.io/dark-alexandr-net.html",false,,
"pixificial.xyz",suspend,false,false,"https://federater.github.io/pixificial-xyz.html",false,,
"enes.lv",suspend,false,false,"https://federater.github.io/enes-lv.html",false,,
"haskovec.social",suspend,false,false,"https://federater.github.io/haskovec-social.html",false,,
"smittenkittens.xyz",suspend,false,false,"https://federater.github.io/smittenkittens-xyz.html",false,,
"greenfield.masto.host",suspend,false,false,"https://federater.github.io/greenfield-masto-host.html",false,,
"teci.world",suspend,false,false,"https://federater.github.io/teci-world.html",false,,
"natehiggers.online",suspend,false,false,"https://federater.github.io/natehiggers-online.html",false,,
"airis.work",suspend,false,false,"https://federater.github.io/airis-work.html",false,,
"mr64.net",suspend,false,false,"https://federater.github.io/mr64-net.html",false,,
"mastodon.tech",suspend,false,false,"https://federater.github.io/mastodon-tech.html",false,,
"danksquad.org",suspend,false,false,"https://federater.github.io/danksquad-org.html",false,,
"xaetacore.net",suspend,false,false,"https://federater.github.io/xaetacore-net.html",false,,
"lgbtfree.zone",suspend,false,false,"https://federater.github.io/lgbtfree-zone.html",false,,
"taullo.social",suspend,false,false,"https://federater.github.io/taullo-social.html",false,,
"greenboys.club",suspend,false,false,"https://federater.github.io/greenboys-club.html",false,,
"danrees.me",suspend,false,false,"https://federater.github.io/danrees-me.html",false,,
"ck.treasuredgem.xyz",suspend,false,false,"https://federater.github.io/ck-treasuredgem-xyz.html",false,,
"ddns.net",suspend,false,false,"https://federater.github.io/ddns-net.html",false,,
"dline.xyz",suspend,false,false,"https://federater.github.io/dline-xyz.html",false,,
"anon-kenkai.com",suspend,false,false,"https://federater.github.io/anon-kenkai-com.html",false,,
"bubbletea.dev",suspend,false,false,"https://federater.github.io/bubbletea-dev.html",false,,
"xenofem.me",suspend,false,false,"https://federater.github.io/xenofem-me.html",false,,
"privex.social",suspend,false,false,"https://federater.github.io/privex-social.html",false,,
"hdcraft.xyz",suspend,false,false,"https://federater.github.io/hdcraft-xyz.html",false,,
"rageparty.club",suspend,false,false,"https://federater.github.io/rageparty-club.html",false,,
"sakamoto.gq",suspend,false,false,"https://federater.github.io/sakamoto-gq.html",false,,
"pieville.net",suspend,false,false,"https://federater.github.io/pieville-net.html",false,,
"glowie.cloud",suspend,false,false,"https://federater.github.io/glowie-cloud.html",false,,
"ma.fellr.net",suspend,false,false,"https://federater.github.io/ma-fellr-net.html",false,,
"secretsealing.club",suspend,false,false,"https://federater.github.io/secretsealing-club.html",false,,
"sperg.city",suspend,false,false,"https://federater.github.io/sperg-city.html",false,,
"tomo.airen-no-jikken.icu",suspend,false,false,"https://federater.github.io/tomo-airen-no-jikken-icu.html",false,,
"tesaguri.club",suspend,false,false,"https://federater.github.io/tesaguri-club.html",false,,
"ariona.fr",suspend,false,false,"https://federater.github.io/ariona-fr.html",false,,
"karjalazet.se",suspend,false,false,"https://federater.github.io/karjalazet-se.html",false,,
"spinster.xyz",suspend,false,false,"https://federater.github.io/spinster-xyz.html",false,,
"duti.tech",suspend,false,false,"https://federater.github.io/duti-tech.html",false,,
"neenster.org",suspend,false,false,"https://federater.github.io/neenster-org.html",false,,
"novo-atlantis.null.media",suspend,false,false,"https://federater.github.io/novo-atlantis-null-media.html",false,,
"shouldibuyahorse.com",suspend,false,false,"https://federater.github.io/shouldibuyahorse-com.html",false,,
"fedihams.net",suspend,false,false,"https://federater.github.io/fedihams-net.html",false,,
"thisis.mylegendary.quest",suspend,false,false,"https://federater.github.io/thisis-mylegendary-quest.html",false,,
"thepostearthdestination.com",suspend,false,false,"https://federater.github.io/thepostearthdestination-com.html",false,,
"sad.cab",suspend,false,false,"https://federater.github.io/sad-cab.html",false,,
"digitalmarketer.social",suspend,false,false,"https://federater.github.io/digitalmarketer-social.html",false,,
"101010.pl",suspend,false,false,"https://federater.github.io/101010-pl.html",false,,
"libtar.de",suspend,false,false,"https://federater.github.io/libtar-de.html",false,,
"thebag.social",suspend,false,false,"https://federater.github.io/thebag-social.html",false,,
"isesh.com",suspend,false,false,"https://federater.github.io/isesh-com.html",false,,
"unbound.social",suspend,false,false,"https://federater.github.io/unbound-social.html",false,,
"viridianpatriots.com",suspend,false,false,"https://federater.github.io/viridianpatriots-com.html",false,,
"tkw.fm",suspend,false,false,"https://federater.github.io/tkw-fm.html",false,,
"tuusin.misono-ya.info",suspend,false,false,"https://federater.github.io/tuusin-misono-ya-info.html",false,,
"maneisacutie.club",suspend,false,false,"https://federater.github.io/maneisacutie-club.html",false,,
"hi.moe.tips",suspend,false,false,"https://federater.github.io/hi-moe-tips.html",false,,
"post.ebin.club",suspend,false,false,"https://federater.github.io/post-ebin-club.html",false,,
"dobbs.town",suspend,false,false,"https://federater.github.io/dobbs-town.html",false,,
"killbox.social",suspend,false,false,"https://federater.github.io/killbox-social.html",false,,
"geeknews.chat",suspend,false,false,"https://federater.github.io/geeknews-chat.html",false,,
"rebased.social",suspend,false,false,"https://federater.github.io/rebased-social.html",false,,
"guizzyordi.info",suspend,false,false,"https://federater.github.io/guizzyordi-info.html",false,,
